idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode
92,15.384615384615385,15.384615384615385,-3.3156132912039764,-26.227661222566518,1.0,-0.9403294644441148,-2.4991776361578233,0.0,0.0,0.0,0.0,70
93,15.551839464882944,15.551839464882944,-3.469931181310571,-25.79982399730281,1.0,-0.9044976076641053,-2.615496333768496,0.0,0.0,0.0,0.0,70
94,15.719063545150501,15.719063545150501,-3.6181208522956494,-25.352913284851304,1.0,-0.8670683245246055,-2.727195823156478,0.0,0.0,0.0,0.0,70
95,15.88628762541806,15.88628762541806,-3.75992058750609,-24.887718370829074,1.0,-0.8281077185984635,-2.834078832701402,0.0,0.0,0.0,0.0,70
96,16.05351170568562,16.05351170568562,-3.8950799555058384,-24.405060832442807,1.0,-0.7876845979160857,-2.9359565971314012,0.0,0.0,0.0,0.0,70
97,16.220735785953178,16.220735785953178,-4.023360252360969,-23.905793087507533,1.0,-0.745870353444081,-3.0326491908999653,0.0,0.0,0.0,0.0,70
98,16.387959866220736,16.387959866220736,-4.144534923212889,-23.390796888998,1.0,-0.7027388330022362,-3.1239858459511645,0.0,0.0,0.0,0.0,70
99,16.555183946488295,16.555183946488295,-4.258389962395162,-22.860981767791422,1.0,-0.658366210841425,-3.209805253311815,0.0,0.0,0.0,0.0,70
100,16.722408026755854,16.722408026755854,-4.3647242913872795,-22.317283426351906,1.0,-0.6128308531128364,-3.2899558479779554,0.0,0.0,0.0,0.0,70
101,16.889632107023413,16.889632107023413,-4.463350113937917,-21.76066208619344,1.0,-0.5662131794661283,-3.3642960765926992,0.0,0.0,0.0,0.0,70
102,17.05685618729097,17.05685618729097,-4.5540932477304645,-21.192100792039977,1.0,-0.5185955210208925,-3.4326946474425846,0.0,0.0,0.0,0.0,70
103,17.224080267558527,17.224080267558527,-4.636793432005104,-20.612603675677537,1.0,-0.4700619749622741,-3.4950307623307904,0.0,0.0,0.0,0.0,70
104,17.391304347826086,17.391304347826086,-4.711304610594102,-20.023194182564794,1.0,-0.42069825601758154,-3.551194329917928,0.0,0.0,0.0,0.0,70
105,17.558528428093645,17.558528428093645,-4.777495189870516,-19.424913264333746,1.0,-0.3705915450761631,-3.601086160153613,0.0,0.0,0.0,0.0,70
106,17.725752508361204,17.725752508361204,-4.835248271154692,-18.818817540372947,1.0,-0.31983033521988236,-3.644618139455158,0.0,0.0,0.0,0.0,70
107,17.892976588628763,17.892976588628763,-4.8844618571681355,-18.205977431740045,1.0,-0.268504275436174,-3.6817133863243345,0.0,0.0,0.0,0.0,70
108,18.06020066889632,18.06020066889632,-4.925049032170135,-17.587475270699255,1.0,-0.21670401228964645,-3.7123063871272186,0.0,0.0,0.0,0.0,70
109,18.22742474916388,18.22742474916388,-4.956938115458987,-16.96440338922258,1.0,-0.16452102983185696,-3.736343111797242,0.0,0.0,0.0,0.0,70
110,18.39464882943144,18.39464882943144,-4.980072787966742,-16.33786218983061,1.0,-0.11204748803204999,-3.753781109257531,0.0,0.0,0.0,0.0,70
111,18.561872909698998,18.561872909698998,-4.994412191723887,-15.708958202179923,1.0,-0.059376060014105086,-3.7645895823930347,0.0,0.0,0.0,0.0,70
112,18.729096989966557,18.729096989966557,-4.9999310020182826,-15.078802128829592,1.0,-0.006599768387245563,-3.7687494424413712,0.0,0.0,0.0,0.0,70
113,18.896321070234112,18.896321070234112,-4.996619472120959,-14.44850688363767,1.0,0.04618817904046734,-3.766253342705448,0.0,0.0,0.0,0.0,70
114,19.06354515050167,19.06354515050167,-4.984483450499732,-13.81918562625253,1.0,0.09889455387575974,-3.7571056915278302,0.0,0.0,0.0,0.0,70
115,19.23076923076923,19.23076923076923,-4.96354437049027,-13.191949796170165,1.0,0.15142627179008986,-3.7413226445059675,0.0,0.0,0.0,0.0,70
116,19.39799331103679,19.39799331103679,-4.933839212442845,-12.567907149829127,1.0,0.2036905569151783,-3.7189320759593887,0.0,0.0,0.0,0.0,70
117,19.565217391304348,19.565217391304348,-4.895420438411615,-11.948159804210501,1.0,0.2555951056937733,-3.6899735297012044,0.0,0.0,0.0,0.0,70
118,19.732441471571907,19.732441471571907,-4.848355899501784,-11.333802290397283,1.0,0.30704824989624585,-3.6544981492002777,0.0,0.0,0.0,0.0,70
119,19.899665551839465,19.899665551839465,-4.7927287160382885,-10.725919620531476,1.0,0.35795911851516055,-3.612568587256719,0.0,0.0,0.0,0.0,70
120,20.066889632107024,20.066889632107024,-4.728637130767616,-10.125585371582325,1.0,0.4082377982518807,-3.5642588953516645,0.0,0.0,0.0,0.0,70
121,20.234113712374583,20.234113712374583,-4.6561943353520405,-9.533859789310181,1.0,0.45779549231175304,-3.509654392865307,0.0,0.0,0.0,0.0,70
122,20.401337792642142,20.401337792642142,-4.575528270462682,-8.951787915774528,1.0,0.5065446772274639,-3.4488515163950435,0.0,0.0,0.0,0.0,70
123,20.568561872909697,20.568561872909697,-4.486781399824462,-8.38039774369312,1.0,0.5543992574335332,-3.381957649439405,0.0,0.0,0.0,0.0,70
124,20.735785953177256,20.735785953177256,-4.390110458612003,-7.82069840091186,1.0,0.6012747173190984,-3.309090932749144,0.0,0.0,0.0,0.0,70
125,20.903010033444815,20.903010033444815,-4.285686176640817,-7.273678368191732,1.0,0.6470882704902717,-3.230380055679592,0.0,0.0,0.0,0.0,70
126,21.070234113712374,21.070234113712374,-4.173692976842681,-6.74030373346049,1.0,0.6917590059785124,-3.145964028913177,0.0,0.0,0.0,0.0,70
127,21.237458193979933,21.237458193979933,-4.054328649557702,-6.221516485612072,1.0,0.7352080311369641,-3.0559919389541523,0.0,0.0,0.0,0.0,70
128,21.40468227424749,21.40468227424749,-3.927804003218278,-5.718232850867126,1.0,0.7773586109720665,-2.9606226848276185,0.0,0.0,0.0,0.0,70
129,21.57190635451505,21.57190635451505,-3.79434249204196,-5.231341674632933,1.0,0.8181363036646961,-2.860024697449337,0.0,0.0,0.0,0.0,70
130,21.73913043478261,21.73913043478261,-3.65417982139062,-4.761702851720188,1.0,0.857469092041318,-2.7543756421613255,0.0,0.0,0.0,0.0,70
131,21.906354515050168,21.906354515050168,-3.5075635314930236,-4.310145807689344,1.0,0.8952875107629354,-2.6438621049582443,0.0,0.0,0.0,0.0,70
