idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode
168,16.8561872909699,-3.935770451956735,-9.192916346269245,-16.8561872909699,173.16763439498968,-74.13839450020005,29.99999999999987,0.0,0.0,0.0,606.8227424749164,70
169,16.956521739130434,-3.3487961217098663,-9.422609221188203,-16.956521739130434,177.49437579987793,-63.08151631369384,29.99999999999987,0.0,0.0,0.0,610.4347826086956,70
170,17.05685618729097,-2.7485171021247763,-9.614866288166862,-17.05685618729097,181.11593616553117,-51.77401672563536,29.99999999999987,0.0,0.0,0.0,614.0468227424748,70
171,17.157190635451503,-2.1373182878267154,-9.768923714336266,-17.157190635451503,184.01792711659496,-40.26082016968475,29.99999999999987,0.0,0.0,0.0,617.6588628762541,70
172,17.257525083612038,-1.5176279575321687,-9.884169433114586,-17.257525083612038,186.18881911030812,-28.58766830878426,29.99999999999987,0.0,0.0,0.0,621.2709030100334,70
173,17.357859531772572,-0.8919081265537522,-9.960145575933485,-17.357859531772572,187.61998724312204,-16.80093830459613,30.000000000000398,0.0,0.0,0.0,624.8829431438127,70
174,17.45819397993311,-0.2626447652704838,-9.99655029133931,-17.45819397993311,188.30574551723143,-4.947458562110822,30.000000000000398,0.0,0.0,0.0,628.4949832775919,70
175,17.558528428093645,0.3676620775748852,-9.993238944241918,-17.558528428093645,188.24336943091484,6.925677318518013,29.99999999999987,0.0,0.0,0.0,632.1070234113712,70
176,17.65886287625418,0.9965082075115546,-9.950224690546547,-17.65886287625418,187.43310680291694,18.771297643755755,29.99999999999987,0.0,0.0,0.0,635.7190635451504,70
177,17.759197324414714,1.6213952334472383,-9.867678424885693,-17.759197324414714,185.87817678786735,30.542340038731183,29.99999999999987,0.0,0.0,0.0,639.3311036789297,70
178,17.85953177257525,2.2398404937180243,-9.745928101658713,-17.85953177257525,183.58475708666455,42.192038424962,29.99999999999987,0.0,0.0,0.0,642.943143812709,70
179,17.959866220735783,2.8493869196456627,-9.585457432076582,-17.959866220735783,180.5619594026004,53.674108820897835,29.9999999999999,0.0,0.0,0.0,646.5551839464882,70
180,18.06020066889632,3.4476127974143673,-9.386903962388487,-18.06020066889632,176.8217932407756,64.94293322710617,29.9999999999999,0.0,0.0,0.0,650.1672240802676,70
181,18.160535117056856,4.0321413894836455,-9.151056540925364,-18.160535117056856,172.37911819462465,75.95374086552785,29.99999999999987,0.0,0.0,0.0,653.7792642140469,70
182,18.26086956521739,4.6006503773115215,-8.878852184023753,-18.26086956521739,167.25158490908666,86.66278605273826,30.000000000000398,0.0,0.0,0.0,657.3913043478261,70
183,18.36120401337793,5.150881087872184,-8.57137235328163,-18.36120401337793,161.45956495500607,97.02752200053494,30.000000000000398,0.0,0.0,0.0,661.0033444816054,70
184,18.461538461538463,5.6806474673115614,-8.229838658936563,-18.461538461538463,155.0260698933525,107.00676985333924,29.99999999999987,0.0,0.0,0.0,664.6153846153846,70
185,18.561872909698998,6.187844766088588,-7.855608006436552,-18.561872909698998,147.97665985082338,116.5608822908348,29.99999999999987,0.0,0.0,0.0,668.2274247491639,70
186,18.662207357859533,6.6704579010963325,-7.450167205486164,-18.662207357859533,140.33934197005306,125.65190104585213,29.99999999999987,0.0,0.0,0.0,671.8394648829432,70
187,18.762541806020067,7.126569461540448,-7.0151270629860365,-18.762541806020067,132.14445913788254,134.2437077116825,29.99999999999987,0.0,0.0,0.0,675.4515050167225,70
188,18.862876254180602,7.554367326767787,-6.552215983334442,-18.862876254180602,123.42456943378122,142.30216723967658,29.99999999999987,0.0,0.0,0.0,679.0635451505017,70
189,18.963210702341136,7.952151865779786,-6.063273101516629,-18.963210702341136,114.21431677734263,149.79526355699292,30.000000000000398,0.0,0.0,0.0,682.6755852842809,70
190,19.063545150501675,8.318342689826935,-5.550240976264256,-19.063545150501675,104.55029328879604,156.69322676571196,30.000000000000398,0.0,0.0,0.0,686.2876254180602,70
191,19.16387959866221,8.651484931256682,-5.015157872314543,-19.16387959866221,94.47089390937045,162.96865141796002,29.99999999999987,0.0,0.0,0.0,689.8996655518395,70
192,19.264214046822744,8.950255023668877,-4.460149662431748,-19.264214046822744,84.0161638590743,168.59660539711132,29.99999999999987,0.0,0.0,0.0,693.5117056856187,70
193,19.36454849498328,9.21346596041437,-3.887421381363966,-19.36454849498328,73.22763953796826,173.55472897251036,29.99999999999987,0.0,0.0,0.0,697.123745819398,70
194,19.464882943143813,9.440072010544919,-3.2992484652912113,-19.464882943143813,62.14818350301196,177.8233236341625,29.99999999999987,0.0,0.0,0.0,700.7357859531774,70
195,19.565217391304348,9.629172873477994,-2.6979677115702376,-19.565217391304348,50.821814176116156,181.3854303544566,29.99999999999987,0.0,0.0,0.0,704.3478260869566,70
196,19.665551839464882,9.78001725587011,-2.08596799469284,-19.665551839464882,39.2935309599775,184.22689696599792,29.99999999999987,0.0,0.0,0.0,707.9598662207358,70
197,19.765886287625417,9.892005856487877,-1.4656807753428276,-19.765886287625417,27.609135456490453,186.3364343878279,29.99999999999987,0.0,0.0,0.0,711.571906354515,70
198,19.86622073578595,9.964693747217872,-0.8395704402592096,-19.86622073578595,15.815049498046287,187.70566147668129,30.000000000000398,0.0,0.0,0.0,715.1839464882943,70
199,19.96655518394649,9.997792140755745,-0.21012451128475965,-19.96655518394649,3.958130714672798,188.32913832508683,30.000000000000398,0.0,0.0,0.0,718.7959866220735,70
200,20.066889632107024,9.99116953795147,0.4201562375005677,-20.066889632107024,-7.91451363024758,188.20438787398328,29.99999999999987,0.0,0.0,0.0,722.4080267558528,70
201,20.16722408026756,9.944852250252417,1.0487677152970676,-20.16722408026756,-19.755713796039974,187.33190575402017,29.99999999999987,0.0,0.0,0.0,726.0200668896322,70
202,20.267558528428093,9.859024295168593,1.6732124632799659,-20.267558528428093,-31.518424969024267,185.7151583164285,29.99999999999987,0.0,0.0,0.0,729.6321070234114,70
203,20.367892976588628,9.734026665175332,2.291009576945418,-20.367892976588628,-43.15591417046891,183.36056886128546,29.99999999999987,0.0,0.0,0.0,733.2441471571907,70
204,20.468227424749163,9.5703559729581,2.8997045626865567,-20.468227424749163,-54.6219459256327,180.27749211790245,29.99999999999987,0.0,0.0,0.0,736.8561872909698,70
205,20.568561872909697,9.368662478381802,3.496879089439748,-20.568561872909697,-65.87096595623159,176.47817707868901,30.000000000000398,0.0,0.0,0.0,740.4682274247491,70
206,20.668896321070235,9.12974750502344,4.08016059665772,-20.668896321070235,-76.85828216653003,171.97771833419054,30.000000000000398,0.0,0.0,0.0,744.0802675585284,70
207,20.76923076923077,8.854560256532103,4.647231720437677,-20.76923076923077,-87.54024220400333,166.7939961026433,29.99999999999987,0.0,0.0,0.0,747.6923076923076,70
208,20.869565217391305,8.54419404546489,5.19583950035433,-20.869565217391305,-97.87440688912069,160.94760519227054,29.99999999999987,0.0,0.0,0.0,751.304347826087,70
209,20.96989966555184,8.199881949581464,5.723804330419419,-20.96989966555184,-107.81971882522113,154.46177317859076,29.99999999999987,0.0,0.0,0.0,754.9163879598663,70
210,21.070234113712374,7.822991912854715,6.229028618605772,-21.070234113712374,-117.33666551859872,147.3622681217979,29.99999999999987,0.0,0.0,0.0,758.5284280936455,70
211,21.17056856187291,7.415021310661071,6.709505120531779,-21.17056856187291,-126.3874363607215,139.67729619085424,29.99999999999987,0.0,0.0,0.0,762.1404682274248,70
212,21.270903010033443,6.9775910007428665,7.16332491419677,-21.270903010033443,-134.9360728489108,131.43738960104338,29.99999999999987,0.0,0.0,0.0,765.7525083612039,70
213,21.371237458193978,6.5124388835780564,7.588684984083908,-21.371237458193978,-142.94861144862887,122.67528531017604,29.99999999999987,0.0,0.0,0.0,769.3645484949832,70
214,21.471571906354512,6.021412997742005,7.98389538449895,-21.471571906354512,-150.39321852981283,113.42579495541591,30.000000000000398,0.0,0.0,0.0,772.9765886287624,70
215,21.57190635451505,5.506464177693021,8.347385953685352,-21.57190635451505,-157.2403168411603,103.7256665474636,30.000000000000398,0.0,0.0,0.0,776.5886287625417,70
216,21.672240802675585,4.969638303152305,8.677712552040513,-21.672240802675585,-163.4627030198534,93.61343847155383,29.99999999999987,0.0,0.0,0.0,780.2006688963211,70
217,21.77257525083612,4.41306817087126,8.973562799648922,-21.77257525083612,-169.0356556698915,83.12928637534434,29.99999999999987,0.0,0.0,0.0,783.8127090301003,70
218,21.872909698996654,3.838965021079453,9.23376129033713,-21.872909698996654,-173.93703357962409,72.31486355200315,29.99999999999987,0.0,0.0,0.0,787.4247491638796,70
219,21.97324414715719,3.2496097522784577,9.45727426153523,-21.97324414715719,-178.14736368826846,61.21313545263752,29.99999999999987,0.0,0.0,0.0,791.0367892976589,70
220,22.073578595317723,2.647343859285016,9.643213701391561,-22.073578595317723,-181.64991845193907,49.86820898555516,29.99999999999987,0.0,0.0,0.0,794.648829431438,70
221,22.173913043478258,2.0345601305263576,9.790840876823225,-22.173913043478258,-184.43078230177855,38.32515728053939,30.000000000000398,0.0,0.0,0.0,798.2608695652173,70
222,22.274247491638796,1.4136931415473675,9.89956926848547,-22.274247491638796,-186.4789069301903,26.62984061434742,30.000000000000398,0.0,0.0,0.0,801.8729096989965,70
223,22.37458193979933,0.7872095824983296,9.968966900999462,-22.37458193979933,-187.78615518552093,14.828724208898656,29.99999999999987,0.0,0.0,0.0,805.4849498327759,70
224,22.474916387959865,0.1575984580321781,9.998758059180444,-22.474916387959865,-188.34733340076502,2.9686936260227093,29.99999999999987,0.0,0.0,0.0,809.0969899665552,70
225,22.5752508361204,-0.472638801453275,9.988824383447774,-22.5752508361204,-188.16021202788627,-8.903131507789775,29.99999999999987,0.0,0.0,0.0,812.7090301003344,70
226,22.675585284280935,-1.1009982779403045,9.939205340064794,-22.675585284280935,-187.22553449576006,-20.739584706571744,29.99999999999987,0.0,0.0,0.0,816.3210702341137,70
227,22.77591973244147,-1.7249835137994953,9.850098064340271,-22.77591973244147,-185.54701425654534,-32.493640016232305,29.99999999999987,0.0,0.0,0.0,819.9331103678929,70
228,22.876254180602004,-2.3421154301579983,9.72185657741441,-22.876254180602004,-183.1313200322353,-44.11859884758525,29.99999999999987,0.0,0.0,0.0,823.5451505016721,70
229,22.97658862876254,-2.949942176222473,9.554990379741039,-22.97658862876254,-179.98804931996705,-55.56827550875798,29.99999999999987,0.0,0.0,0.0,827.1571906354513,70
230,23.076923076923073,-3.5460488704253357,9.350162426854157,-23.076923076923073,-176.1296902613872,-66.7971806998748,30.00000000000043,0.0,0.0,0.0,830.7692307692307,70
231,23.177257525083615,-4.128067194693309,9.108186495460933,-23.177257525083615,-171.5715720275699,-77.76070224099298,30.00000000000043,0.0,0.0,0.0,834.3812709030101,70
232,23.27759197324415,-4.693684803720136,8.830023950325767,-23.27759197324415,-166.3318039165623,-88.41528231525605,29.99999999999987,0.0,0.0,0.0,837.9933110367894,70
233,23.377926421404684,-5.240654511860949,8.516779924790324,-23.377926421404684,-160.43120340556652,-98.71859052309165,29.99999999999987,0.0,0.0,0.0,841.6053511705686,70
234,23.47826086956522,-5.766803221148674,8.169698930104419,-23.47826086956522,-153.89321344358774,-108.62969205990795,29.99999999999987,0.0,0.0,0.0,845.2173913043479,70
235,23.578595317725753,-6.27004055496187,7.790159911011676,-23.578595317725753,-146.74380931313922,-118.10921034912185,29.99999999999987,0.0,0.0,0.0,848.8294314381271,70
236,23.678929765886288,-6.748367163042581,7.379670767234039,-23.678929765886288,-139.0113954310477,-127.11948348438561,29.99999999999987,0.0,0.0,0.0,852.4414715719064,70
237,23.779264214046822,-7.199882664868543,6.939862362621137,-23.779264214046822,-130.72669249836258,-135.62471385946472,29.99999999999987,0.0,0.0,0.0,856.0535117056857,70
238,23.879598662207357,-7.622793199820926,6.472482045766048,-23.879598662207357,-121.92261544772968,-143.5911103913057,30.000000000000398,0.0,0.0,0.0,859.6655518394649,70
239,23.979933110367895,-8.015418554151015,5.9793867078297955,-23.979933110367895,-112.63414267311822,-150.9870227712162,30.000000000000398,0.0,0.0,0.0,863.2775919732442,70
240,24.08026755852843,-8.376198836430412,5.462535405155907,-24.08026755852843,-102.8981770614734,-157.78306721080625,29.99999999999987,0.0,0.0,0.0,866.8896321070234,70
241,24.180602006688964,-8.703700674963546,4.923981575984938,-24.180602006688964,-92.75339937841,-163.9522431831089,29.99999999999987,0.0,0.0,0.0,870.5016722408027,70
242,24.2809364548495,-8.996622912540177,4.3658648821919686,-24.2809364548495,-82.24011459042185,-169.4700406950399,29.99999999999987,0.0,0.0,0.0,874.113712374582,70
243,24.381270903010034,-9.253801775902822,3.7904027084595886,-24.381270903010034,-71.40009173418461,-174.3145376650329,29.99999999999987,0.0,0.0,0.0,877.7257525083612,70
244,24.48160535117057,-9.47421549939091,3.1998813526599768,-24.48160535117057,-60.27639796914317,-178.46648701896268,29.99999999999987,0.0,0.0,0.0,881.3377926421405,70
245,24.581939799331103,-9.656988384392074,2.596646942446461,-24.581939799331103,-48.91322747268504,-181.90939315832077,29.99999999999987,0.0,0.0,0.0,884.9498327759198,70
246,24.682274247491637,-9.801394278472415,1.9830961141427819,-24.682274247491637,-37.35572585769943,-184.62957749685594,30.000000000000398,0.0,0.0,0.0,888.561872909699,70
247,24.782608695652176,-9.906859460363307,1.3616664909624756,-24.782608695652176,-25.64981081010189,-186.6162328052683,30.000000000000398,0.0,0.0,0.0,892.1739130434783,70
248,24.88294314381271,-9.972964919342662,0.7348269983884796,-24.88294314381271,-13.841989658933695,-187.86146614807967,29.99999999999987,0.0,0.0,0.0,895.7859531772575,70
249,24.983277591973245,-9.999448019954837,0.10506805518936835,-24.983277591973245,-1.9791746038251143,-188.3603302420966,29.99999999999987,0.0,0.0,0.0,899.3979933110368,70
250,25.08361204013378,-9.986203545455204,-0.5251083209566474,-25.08361204013378,9.891503666090808,-188.11084311184146,29.99999999999987,0.0,0.0,0.0,903.010033444816,70
251,25.183946488294314,-9.933284115833828,-1.1531984539199382,-25.183946488294314,21.722883221309694,-187.11399596389754,29.99999999999987,0.0,0.0,0.0,906.6220735785953,70
252,25.28428093645485,-9.84089997875748,-1.7767069561666635,-25.28428093645485,33.467958265209596,-185.37374924886834,29.99999999999987,0.0,0.0,0.0,910.2341137123746,70
253,25.384615384615383,-9.70941817426052,-2.3931566428755784,-25.384615384615383,45.08006588699086,-182.8970169265964,29.99999999999987,0.0,0.0,0.0,913.8461538461539,70
254,25.484949832775918,-9.539361076503361,-3.0000983737358693,-25.484949832775918,56.51307145233903,-179.69363899717186,30.000000000000398,0.0,0.0,0.0,917.4581939799331,70
255,25.585284280936456,-9.331404318392032,-3.5951207833248877,-25.585284280936456,67.72155189525736,-175.77634240682698,30.000000000000398,0.0,0.0,0.0,921.0702341137123,70
256,25.68561872909699,-9.086374107304316,-4.175859861406952,-25.68561872909699,78.6609761828516,-171.16069048407397,29.99999999999987,0.0,0.0,0.0,924.6822742474916,70
257,25.785953177257525,-8.805243942587005,-4.740008345091268,-25.785953177257525,89.28788223609526,-165.86502110697495,29.99999999999987,0.0,0.0,0.0,928.2943143812709,70
258,25.88628762541806,-8.489130747865552,-5.285324885533874,-25.88628762541806,99.56004960366081,-159.91037384716708,29.99999999999987,0.0,0.0,0.0,931.9063545150501,70
259,25.986622073578594,-8.139290433532418,-5.809642952764626,-25.986622073578594,109.43666720279207,-153.32040638013433,29.99999999999987,0.0,0.0,0.0,935.5183946488294,70
260,26.08695652173913,-7.757112907044201,-6.310879443260524,-26.08695652173913,118.87849546079052,-146.12130049381213,29.99999999999987,0.0,0.0,0.0,939.1304347826087,70
261,26.187290969899664,-7.344116550851545,-6.787042956067716,-26.187290969899664,127.84802221292856,-138.34165806895143,29.99999999999987,0.0,0.0,0.0,942.742474916388,70
262,26.2876254180602,-6.901942189900867,-7.236241704591302,-26.2876254180602,136.3096117374093,-130.01238744450802,30.000000000000398,0.0,0.0,0.0,946.3545150501673,70
263,26.387959866220736,-6.432346572674895,-7.656691032619609,-26.387959866220736,144.22964633526257,-121.16658061953032,30.000000000000398,0.0,0.0,0.0,949.9665551839465,70
264,26.48829431438127,-5.937195391671686,-8.04672050472194,-26.48829431438127,151.57665989268475,-111.83938177941386,29.99999999999987,0.0,0.0,0.0,953.5785953177258,70
265,26.588628762541806,-5.418455871051586,-8.404780542849801,-26.588628762541806,158.32146289517303,-102.06784766886456,29.99999999999987,0.0,0.0,0.0,957.190635451505,70
266,26.68896321070234,-4.878188950901299,-8.729448582774545,-26.68896321070234,164.43725839680874,-91.89080036632214,29.99999999999987,0.0,0.0,0.0,960.8026755852842,70
267,26.789297658862875,-4.318541099166579,-9.019434725902123,-26.789297658862875,169.89974848387996,-81.34867304473028,29.99999999999987,0.0,0.0,0.0,964.4147157190635,70
268,26.88963210702341,-3.7417357837850456,-9.273586864010198,-26.88963210702341,174.6872308099282,-70.483349331477,29.99999999999987,0.0,0.0,0.0,968.0267558528427,70
269,26.989966555183944,-3.1500646388995013,-9.490895256547454,-26.989966555183944,178.78068481869064,-59.3379969057271,29.99999999999987,0.0,0.0,0.0,971.638795986622,70
270,27.09030100334448,-2.545878360248654,-9.670496542309376,-27.09030100334448,182.16384731231136,-47.956895994225995,30.000000000000398,0.0,0.0,0.0,975.2508361204012,70
271,27.190635451505017,-1.9315773659074529,-9.81167716955231,-27.190635451505017,184.82327706465344,-36.385263446984986,30.000000000000398,0.0,0.0,0.0,978.8628762541805,70
272,27.29096989966555,-1.3096022594817422,-9.913876230917971,-27.29096989966555,186.74840822297858,-24.669073091785542,29.99999999999987,0.0,0.0,0.0,982.4749163879598,70
273,27.391304347826086,-0.6824241336467273,-9.97668769190539,-27.391304347826086,187.93159228583573,-12.854873081229814,29.99999999999987,0.0,0.0,0.0,986.086956521739,70
274,27.49163879598662,-0.05253475255307598,-9.999862004036565,-27.49163879598662,188.36812849037926,-0.9896009580066563,29.99999999999987,0.0,0.0,0.0,989.6989966555184,70
275,27.591973244147155,0.5775633478942703,-9.983307096306772,-27.591973244147155,188.0562824883911,10.879602826875438,29.99999999999987,0.0,0.0,0.0,993.3110367892976,70
276,27.69230769230769,1.2053668025532183,-9.927088740980542,-27.69230769230769,186.99729323680603,22.705582202007204,29.99999999999987,0.0,0.0,0.0,996.9230769230769,70
277,27.792642140468224,1.8283813628561827,-9.831430292279968,-27.792642140468224,185.19536807536417,34.44135282555742,29.99999999999987,0.0,0.0,0.0,1000.5351170568562,70
278,27.89297658862876,2.444131806401807,-9.69671179900357,-27.89297658862876,182.65766601094813,46.04028875297241,30.000000000000398,0.0,0.0,0.0,1004.1471571906354,70
279,27.993311036789297,3.0501717709561693,-9.523468494601223,-27.993311036789297,179.39426927501455,57.456307680773314,30.000000000000398,0.0,0.0,0.0,1007.7591973244147,70
280,28.093645484949832,3.644093473793208,-9.312388670704083,-28.093645484949832,175.41814326712225,68.64405403047994,29.99999999999987,0.0,0.0,0.0,1011.371237458194,70
281,28.193979933110366,4.223537277759662,-9.06431094255788,-28.193979933110366,170.74508504369777,79.55907914527035,29.9999999999999,0.0,0.0,0.0,1014.9832775919732,70
282,28.294314381270905,4.786201066058763,-8.780220917224005,-28.294314381270905,165.39366055670746,90.15801788346724,29.9999999999999,0.0,0.0,0.0,1018.5953177257526,70
283,28.39464882943144,5.3298493885068865,-8.461247277785514,-28.39464882943144,159.38513089154682,100.39876090723733,29.99999999999987,0.0,0.0,0.0,1022.2073578595318,70
284,28.494983277591974,5.852322342925296,-8.108657299115395,-28.494983277591974,152.74336779724186,110.24062198201094,29.99999999999987,0.0,0.0,0.0,1025.819397993311,70
285,28.59531772575251,6.351544156381413,-7.7238518130228995,-28.59531772575251,145.49475884455666,119.6444996219566,29.99999999999987,0.0,0.0,0.0,1029.4314381270904,70
286,28.695652173913043,6.825531432186544,-7.308359642781237,-28.695652173913043,137.66810258877672,128.57303243927214,29.99999999999987,0.0,0.0,0.0,1033.0434782608697,70
287,28.795986622073578,7.272401029884936,-6.86383152914817,-28.795986622073578,129.29449415371874,136.9907475801126,30.000000000000398,0.0,0.0,0.0,1036.6555183946489,70
288,28.896321070234116,7.690377546927137,-6.392033572011254,-28.896321070234116,120.4072016915239,144.8642016574173,30.000000000000398,0.0,0.0,0.0,1040.2675585284283,70
289,28.99665551839465,8.077800372303155,-5.894840213713941,-28.99665551839465,111.04153420906164,152.16211362071022,29.99999999999987,0.0,0.0,0.0,1043.8795986622074,70
290,29.096989966555185,8.433130284111495,-5.3742267919396145,-29.096989966555185,101.23470128606306,158.8554890349833,29.99999999999987,0.0,0.0,0.0,1047.4916387959868,70
291,29.19732441471572,8.754955564852072,-4.832261691740809,-29.19732441471572,91.02566524233134,164.91773527493385,29.99999999999987,0.0,0.0,0.0,1051.1036789297657,70
292,29.297658862876254,9.041997610147156,-4.271098127893235,-29.297658862876254,80.45498634133648,170.32476717682454,29.99999999999987,0.0,0.0,0.0,1054.715719063545,70
293,29.39799331103679,9.29311600860683,-3.692965590223589,-29.39799331103679,69.56466164522945,175.05510272828064,29.99999999999987,0.0,0.0,0.0,1058.3277591973244,70
294,29.498327759197323,9.507313072657052,-3.1001609858980474,-29.498327759197323,58.39795816150032,179.08994841584993,30.000000000000398,0.0,0.0,0.0,1061.9397993311036,70
295,29.59866220735786,9.68373780232924,-2.49503951386339,-29.59866220735786,46.99924094415252,182.41327389117714,30.000000000000398,0.0,0.0,0.0,1065.551839464883,70
296,29.698996655518396,9.821689266263423,-1.8800053076961944,-29.698996655518396,35.41379683237239,185.01187565921157,29.99999999999987,0.0,0.0,0.0,1069.163879598662,70
297,29.79933110367893,9.920619386492266,-1.2575018840358885,-29.79933110367893,23.687654526967428,186.8754295353863,29.99999999999987,0.0,0.0,0.0,1072.7759197324415,70
298,29.899665551839465,9.980135115942135,-0.6300024345497984,-29.899665551839465,11.867401719406233,187.99653166336435,29.99999999999987,0.0,0.0,0.0,1076.3879598662206,70
299,30.0,10.0,-7.347880794884118e-15,-30.0,5.93960033330171,188.37072793038766,29.99999999999987,0.0,0.0,0.0,1080.0,70
