timestamp,north_m,east_m,down_m,vx_m_s,vy_m_s,vz_m_s
197927.914423433,-0.004855792038142681,-0.010634783655405045,0.017425537109375,-0.0036773039028048515,0.016991250216960907,-0.004622240550816059
197927.950358792,-0.004819204565137625,-0.010555380024015903,0.0172119140625,-0.003376882988959551,0.015896650031208992,-0.0032525253482162952
197927.982153623,-0.004808606114238501,-0.010515776462852955,0.016998291015625,-0.004375480115413666,0.015111159533262253,-0.0028701985720545053
197928.013973015,-0.004846605006605387,-0.010473842732608318,0.01678466796875,-0.004504429642111063,0.014699073508381844,-0.0021192249841988087
197928.050361762,-0.004879346117377281,-0.01044351328164339,0.016632080078125,-0.003633498214185238,0.014580694027245045,-0.0021202166099101305
197928.082212917,-0.004960383754223585,-0.010418884456157684,0.0164794921875,-0.0031604270916432142,0.013750788755714893,-0.0022648198064416647
197928.11392842,-0.005103085655719042,-0.010407418943941593,0.016326904296875,-0.0033717413898557425,0.01304893009364605,-0.002645301865413785
197928.149908385,-0.005293899215757847,-0.010448976419866085,0.01617431640625,-0.002922031795606017,0.011822541244328022,-0.003895823610946536
197928.182135444,-0.005506000481545925,-0.010511285625398159,0.0159912109375,-0.0027958075515925884,0.011989455670118332,-0.00387443695217371
197928.213973398,-0.005741170607507229,-0.010590476915240288,0.01580810546875,-0.003525394946336746,0.01114927139133215,-0.004563841503113508
197928.250065439,-0.006146696861833334,-0.010826013050973415,0.015594482421875,-0.0042049032635986805,0.010418158955872059,-0.004740861710160971
197928.282646729,-0.006486225873231888,-0.011007316410541534,0.015411376953125,-0.0044525689445436,0.010896659456193447,-0.005192852579057217
197928.314408145,-0.006824171636253595,-0.011161825619637966,0.01519775390625,-0.004204268101602793,0.010690788738429546,-0.005751220043748617
197928.350172604,-0.007188986986875534,-0.011296307668089867,0.014984130859375,-0.004907343536615372,0.010448264889419079,-0.006044041831046343
197928.382106775,-0.007526309695094824,-0.011416785418987274,0.014739990234375,-0.004638126585632563,0.010626486502587795,-0.006352016236633062
197928.414158151,-0.007837220095098019,-0.01155803631991148,0.014556884765625,-0.004189759027212858,0.009650283493101597,-0.006750024855136871
197928.449908227,-0.008198983035981655,-0.011759661138057709,0.0142822265625,-0.004866959992796183,0.010168344713747501,-0.006989278830587864
197928.482033933,-0.008493837900459766,-0.011890624649822712,0.01409912109375,-0.005376566667109728,0.009730270132422447,-0.00594492768868804
197928.514413171,-0.008812631480395794,-0.011992624960839748,0.013916015625,-0.0057988897897303104,0.009924943558871746,-0.006006352137774229
197928.55031115,-0.009105968289077282,-0.012120041064918041,0.01373291015625,-0.005892601329833269,0.009541831910610199,-0.006167768035084009
197928.582264595,-0.009393803775310516,-0.012252352200448513,0.0135498046875,-0.005791645497083664,0.00869095791131258,-0.006508154794573784
197928.614078322,-0.009703515097498894,-0.01246581505984068,0.0133056640625,-0.005371687933802605,0.008084186352789402,-0.006435863208025694
197928.650036916,-0.0099010756239295,-0.012652164325118065,0.013153076171875,-0.005479414947330952,0.007051562890410423,-0.006274103187024593
197928.682541905,-0.010073845274746418,-0.012839454226195812,0.01300048828125,-0.005502789746969938,0.006666067987680435,-0.006438195239752531
